query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,reviews,rating,review_id,review_pagination_id,author_link,author_title,author_id,author_image,author_reviews_count,author_ratings_count,review_text,review_img_urls,review_img_url,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,review_questions_Price per person,review_questions_Service,review_questions_Atmosphere,review_questions,review_questions_Food,review_questions_Noise level,review_questions_Group size,review_questions_Wait time,review_questions_Seating type,review_questions_Recommended dishes,review_questions_Dietary restrictions,review_questions_None,review_text_translated,review_text_language
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChdDSUhNMG9nS0VJQ0FnSUMtX2V1aWxnRRAB,CAESZENBRVEtZ0VhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2gxV1dGMlF6WmZYMFZvUTBOR1RUbENhM0pXV0RkV05IWnphMVZCUVVGQlFVZG5iamt0VmsxRFpUVm9jVGhNYjFsQlEwbEI=,https://www.google.com/maps/contrib/113817430730413568962?hl=en,Massimo Michiels,113817430730413568962,https://lh3.googleusercontent.com/a-/ALV-UjX5bA-la-IZ6Q1JDPVqAkxLASZZOEbhK50WF_Tf9Z-4oFSprJjM=s120-c-rp-mo-ba3-br100,74,5,Amazing good service :),,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtX2V1aWxnRRAB!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIC-_euilgE%7CCgwIrPi5mwYQ6M3EngM%7C?hl=en,5,1668185132,11/11/2022 16:45:32,,3656931092420418600,,,,,,,,,,,,,Amazing good service :),en
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChdDSUhNMG9nS0VJQ0FnSUMtNHZIQzhRRRAB,CAESYkNBRVEtd0VhUWtOcE9FbEJVa2x1UTJkdlFWQTNNa2gyVmxNeGNXSmZYMFZvUWpKcFdsVnlNWE4yU21rd1lUQXpORFJCUVVGQlFVZG5abDlCYm5aV1V6RnhZa2RCUVdsQlFR,https://www.google.com/maps/contrib/102284894439338633224?hl=en,Gianluca Martorella,102284894439338633224,https://lh3.googleusercontent.com/a-/ALV-UjUheP3LPhYofcT1VsNsTaYVheN3O5UpounPqJCaG6NCl1XBL72qwg=s120-c-rp-mo-ba5-br100,123,640,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtNHZIQzhRRRAB!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIC-4vHC8QE%7CCgwIkM37mgYQoI6e4QI%7C?hl=en,3,1667163792,10/30/2022 21:03:12,,3656931092420418600,,,,,,,,,,,,,Into,
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChdDSUhNMG9nS0VJQ0FnSUMtd3FlNDV3RRAB,CAESZENBRVFfQUVhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2gyVjNkeE5WZGZYMFZvUW1OSWJFaE9VSGhqTFMwelVrRTNlazFCUVVGQlFVZG5iamt5YlVWRFpUbGlRM0pzV1ZsQlEwbEI=,https://www.google.com/maps/contrib/101427622946700616265?hl=en,Donatella Beneventi,101427622946700616265,https://lh3.googleusercontent.com/a-/ALV-UjUiRY9AAr0qAA4i_P8g9Wmsd9Hx6-Bwk8e_OAjwLr1rWvXaUoGhHw=s120-c-rp-mo-ba6-br100,130,79,"Abbiamo aspettato molto per due drink, che comunque costavano 20 euro e per avere due patatine di stuzzichino, ho dovuto chiederlo 3 volte.
Altri intorno a noi ne hanno avuto anche due volte. Non va bene!",https://lh3.googleusercontent.com/geougc-cs/AIHozJI1Ilc8-_ulH1Ih2Cdl1SKqzKN027fU_c6YV3njiwn0E3aiY4iV5WLpZIKSvMUYwFEomUcH9CYsRONbB8-q-bQe5Erxe50nDTJKizh8x4bIBGKU6j-62VcqDd6S_bWeOyASIXM,https://lh3.googleusercontent.com/geougc-cs/AIHozJI1Ilc8-_ulH1Ih2Cdl1SKqzKN027fU_c6YV3njiwn0E3aiY4iV5WLpZIKSvMUYwFEomUcH9CYsRONbB8-q-bQe5Erxe50nDTJKizh8x4bIBGKU6j-62VcqDd6S_bWeOyASIXM,AF1QipOgiHFTuXykF_-9vbnjtCaY5bRv933-ktHFb3fP,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtd3FlNDV3RRAB!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIC-wqe45wE%7CCgwI-4z6mgYQ8L_lkQE%7C?hl=en,1,1667139195,10/30/2022 14:13:15,,3656931092420418600,,,,,,,,,,,,,"We waited a lot for two drinks, which however cost 20 euros and to have two appetizers, I had to ask for 3 times.
Others around us have also had twice.It's not good!",it
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChdDSUhNMG9nS0VJQ0FnSUMtd3FmUW1BRRAB,CAESZENBRVFfUUVhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2gyVjNkeU5saGZYMFZvUWw5eVh6Uk5hR2wyZHpKWVgyY3lhSGRCUVVGQlFVZG5iamt5ZFd0RFpUbGlRM1p3WTFsQlEwbEI=,https://www.google.com/maps/contrib/108349243886717538739?hl=en,andrea damonte,108349243886717538739,https://lh3.googleusercontent.com/a/ACg8ocJOFECInKhzOxoJbesZBoZPD-lNWMUOVLAFArI2-3Vb3Qsrlw=s120-c-rp-mo-ba2-br100,22,5,"2 aperitivi 20€, manco 2 sciocchezze per aver 2 patatine abbiamo dovito chiedere e per grazia arrivarono
Andate altrove se  potete",https://lh3.googleusercontent.com/geougc-cs/AIHozJIr_VVlK1yISzvtIf1_buPTT--26zKt0qycw1NJRlXnuR1N8k-pPJIscQaR2aLFQxMU84SqqHeU6PByrAq_T6KO6p2DIDetoXSRQyd0TnTCJiirl6tEm4qctE6FjqOE8WPSMrQ,https://lh3.googleusercontent.com/geougc-cs/AIHozJIr_VVlK1yISzvtIf1_buPTT--26zKt0qycw1NJRlXnuR1N8k-pPJIscQaR2aLFQxMU84SqqHeU6PByrAq_T6KO6p2DIDetoXSRQyd0TnTCJiirl6tEm4qctE6FjqOE8WPSMrQ,AF1QipO_HfIRoMWo7GDIIaoz_dkCu_A6Xay_vF4wuav2,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtd3FmUW1BRRAB!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIC-wqfQmAE%7CCgsI94z6mgYQ8PTqRA%7C?hl=en,1,1667139191,10/30/2022 14:13:11,,3656931092420418600,,,,,,,,,,,,,"2 aperitifs € 20, I miss 2 nonsense for having 2 chips we have to ask and for grace they arrived
Go elsewhere if you can",it
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChZDSUhNMG9nS0VJQ0FnSUMtOVAzTlpBEAE,CAESZENBRVFfZ0VhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2gyYUZaR2NGbGZYMFZvUTNoRWIxVjJiR2h3VURGU1prVnhWMnRCUVVGQlFVZG5iamszVmpSRFpTMUdWVmRzWjFsQlEwbEI=,https://www.google.com/maps/contrib/117839434442716527246?hl=en,Nacho,117839434442716527246,https://lh3.googleusercontent.com/a-/ALV-UjWvJVp3c8OTpAw-IKJ3mI0ofmxIbQ0WpwY77V5WCYhbLuH8JbwC1g=s120-c-rp-mo-ba4-br100,69,67,"Un robo, una cerveza 7€, un vino 6€. Escandaloso",,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtOVAzTlpBEAE!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIC-9P3NZA%7CCgwI1KPvmgYQwNm6ugE%7C?hl=en,1,1666961876,10/28/2022 12:57:56,,3656931092420418600,,,,,,,,,,,,,"A robbery, a beer € 7, a € 6 wine.Scandalous",es
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChdDSUhNMG9nS0VJQ0FnSURlbDllcG1nRRAB,CAESZENBRVFfd0VhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2gzUlZKS1UxRmZYMFZvUkdkVGJ6VnFabVpVTkd0R1dXMXJSRlZCUVVGQlFVZG5iamt6WkUxRFprRlNSV3hLUVZsQlEwbEI=,https://www.google.com/maps/contrib/114480842719328908445?hl=en,Brett C,114480842719328908445,https://lh3.googleusercontent.com/a/ACg8ocJDuDtJefq2NL9OWtWqVkV23TejuI3IzXQlhcSfBeiR4ZOfEw=s120-c-rp-mo-ba5-br100,361,0,"Decent spot for a drink, but I wouldn't hang out here all night long lol. Crowd can get a little annoying. But the staff is pretty friendly and it's a nice spot to grab a shot or two before you head back out to keep exploring Rome.",,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlbDllcG1nRRAB!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIDel9epmgE%7CCgwIm8DLmgYQkJaH8AE%7C?hl=en,4,1666375707,10/21/2022 18:08:27,,3656931092420418600,,,,,,,,,,,,,"Decent spot for a drink, but I wouldn't hang out here all night long lol. Crowd can get a little annoying. But the staff is pretty friendly and it's a nice spot to grab a shot or two before you head back out to keep exploring Rome.",en
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChZDSUhNMG9nS0VJQ0FnSURlbDRpVkZREAE,CAESZENBRVFnQUlhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2gzUlRsTGMycGZYMFZvUW5FNFFtUTNkekZUUm1neVdHRk1kVUZCUVVGQlFVZG5iamt6TVRSRFprRlVNSEY1VFZsQlEwbEI=,https://www.google.com/maps/contrib/117929323957918939038?hl=en,Alessia Bianchin,117929323957918939038,https://lh3.googleusercontent.com/a/ACg8ocIL5egSSY66PfOtcQBqxjhTh4gWneS6LcrzANW6w78qEP-I6g=s120-c-rp-mo-br100,6,0,Bar in piazza del mercato campo de’ fiori. Locale non troppo curato e personale un po’ scortese. Più che altro i prezzi esagerati: ho pagato 11€ per due coca cole è un’acqua,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlbDRpVkZREAE!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIDel4iVFQ%7CCgwIh-bKmgYQuMq1uQE%7C?hl=en,2,1666364167,10/21/2022 14:56:07,,3656931092420418600,,,,,,,,,,,,,Bar in Piazza del Mercato Campo de ’Fiori.Local not too well -kept and a little escorted personnel.More than anything else the exaggerated prices: I paid € 11 for two coca coca is a water,
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChZDSUhNMG9nS0VJQ0FnSURlOC1EamJnEAE,CAESYkNBRVFnUUlhUWtOcE9FbEJVa2x1UTJkdlFWQTNNa2gzVWtZNGEyMWZYMFZvUW1OblIyazVlRWx4VUcxaVYxQnhhM2RCUVVGQlFVZG5abDlCYm5kU1JqaHJiVWRCUVdsQlFR,https://www.google.com/maps/contrib/115025646191585249108?hl=en,Gianmaria Caggiano,115025646191585249108,https://lh3.googleusercontent.com/a-/ALV-UjVePVUWSBYlp_b0rjIwNTRg6PhI8_GuqEY8gFtbfhSPyyQlG8A=s120-c-rp-mo-br100,27,111,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlOC1EamJnEAE!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIDe8-Djbg%7CCgwIm6--mgYQ-JTlqAE%7C?hl=en,4,1666160539,10/19/2022 06:22:19,,3656931092420418600,,,,,,,,,,,,,,
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChZDSUhNMG9nS0VJQ0FnSURlczhPekt3EAE,CAESZENBRVFnZ0lhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2gzVW1GNk5HUmZYMFZvUkZSemRIbHZabGhUYWpGeFQyd3pZVmxCUVVGQlFVZG5iamsxUzJ0RFprSkdjbEJvTUZsQlEwbEI=,https://www.google.com/maps/contrib/108501478041621620211?hl=en,Alejandro Javier González Canavati,108501478041621620211,https://lh3.googleusercontent.com/a-/ALV-UjVJ1fSctXYBuJexsOufhG2InpqIK6FvYhY9L-f66lyfUIYfjhs=s120-c-rp-mo-ba4-br100,134,18,Great American Bar in Rome,"https://lh3.googleusercontent.com/geougc-cs/AIHozJL-NVhhbWa4iOgbXgYo-Xj-OYNtwhMnQART2zwSxqYEJYEDDX9hc-OiDB27nVHdDqz_uoacBMUORALjhXQrvc1GxxG5JlFVJ3mZ32Kp6y7UwlzYtpy_hEjnnJm9h6LfvcLxHRY, https://lh3.googleusercontent.com/geougc-cs/AIHozJJopOuEP5iR6O3h0a8usetLT8QlRO9odmoz-7VAyjpZs-NaEGktppkjOxyN0v92Xk_LOEBi05VOiNw1TFhClTp4YhxoZT4-KFKINfyUywmGUL4y0-4q5edG-shVveeyNDBxORq5-g, https://lh3.googleusercontent.com/geougc-cs/AIHozJK4hfFQf_n7i3ru1K8nt7Yw3fiUgVy14aIaqsadU7stB8Ihb9isa6TkjKJm8OuMG5DYO_Syyo_L1DKEpVnQTknst-rLb-MvAGBPgt-o4JTXwSYuEBwPJadichJ4BM-1Fd1vQALF",https://lh3.googleusercontent.com/geougc-cs/AIHozJL-NVhhbWa4iOgbXgYo-Xj-OYNtwhMnQART2zwSxqYEJYEDDX9hc-OiDB27nVHdDqz_uoacBMUORALjhXQrvc1GxxG5JlFVJ3mZ32Kp6y7UwlzYtpy_hEjnnJm9h6LfvcLxHRY,"AF1QipMm476PTWGG9NTmnM-TcYZZgVXgCIfr1PnBsqo, AF1QipPq2dOcIMXtwwCOgLLpEHEKcxcbQABS8-2QZPU, AF1QipPg-4SOXnDq4Cc0Gd98g34BfanOB9MCbGDHiv4",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlczhPekt3EAE!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIDes8OzKw%7CCgwIvYS-mgYQuLrYtwM%7C?hl=en,5,1666155069,10/19/2022 04:51:09,,3656931092420418600,,,,,,,,,,,,,Great American Bar in Rome,
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChZDSUhNMG9nS0VJQ0FnSURldmNMN1pREAE,CAESZENBRVFnd0lhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2gzV25KcFdVWmZYMFZvUVc1TVUweE1SVXA1UVRoMFNEVlFWbEZCUVVGQlFVZG5iamsxUlRCRFprSnRkVXBuVlZsQlEwbEI=,https://www.google.com/maps/contrib/114408937128315011533?hl=en,Candela Rodriguez Acosta,114408937128315011533,https://lh3.googleusercontent.com/a-/ALV-UjVmjpdbjYljV6f6x14sU0wzl3v0TYdFrC4PZh6US_CTfOa9UhFr=s120-c-rp-mo-br100,8,1,Mmm just go there for a drink. Don’t eat. Hamburguers are not fresh and it’s expensive in comparative to the other restaurants on the piazza. :),,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURldmNMN1pREAE!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIDevcL7ZQ%7CCgwI08m1mgYQsPbp1gE%7C?hl=en,1,1666016467,10/17/2022 14:21:07,,3656931092420418600,,,,,,,,,,,,,Mmm just go there for a drink. Don’t eat. Hamburguers are not fresh and it’s expensive in comparative to the other restaurants on the piazza. :),en
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChdDSUhNMG9nS0VJQ0FnSURlemJtdGl3RRAB,CAESYkNBRVFoQUlhUWtOcE9FbEJVa2x1UTJkdlFWQTNNa2gzWlZSZlEyNWZYMFZvUTE5c1JEUnZSRWsxVDJwU1dWSTNTamhCUVVGQlFVZG5abDlCYm5kbFZGOURia2RCUVdsQlFR,https://www.google.com/maps/contrib/114325135499841992199?hl=en,D1gital0Junkie 79,114325135499841992199,https://lh3.googleusercontent.com/a-/ALV-UjUgXGC94LM7E4eTo2oZYGS2a3mOo-poqSqwAIHAV6mFLVsQfmoy=s120-c-rp-mo-ba3-br100,33,109,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlemJtdGl3RRAB!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIDezbmtiwE%7CCgwIw-qwmgYQgLThxgE%7C?hl=en,4,1665938755,10/16/2022 16:45:55,,3656931092420418600,,,,,,,,,,,,,Into,
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChdDSUhNMG9nS0VJQ0FnSURlMVpydHJ3RRAB,CAESZENBRVFoUUlhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2gzYVhwTFUxSmZYMFZvUXpCbmJGcFNkMDFaWWpSVE5rbzFjekJCUVVGQlFVZG5iamsyZUZGRFprTk1UWEJLUlZsQlEwbEI=,https://www.google.com/maps/contrib/112288761397900028794?hl=en,Filipe Tavares,112288761397900028794,https://lh3.googleusercontent.com/a-/ALV-UjXPhBAaI9Q4BegXxeeX78AnHNt-tMw8xe4MVfUK0SGyV_udRTRyoA=s120-c-rp-mo-ba4-br100,14,153,10 minutes waiting and still no one came to the table. Unbelievable! Worst her ever!,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlMVpydHJ3RRAB!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIDe1ZrtrwE%7CCgsIsp6smgYQiIPfDg%7C?hl=en,1,1665863474,10/15/2022 19:51:14,,3656931092420418600,,,,,,,,,,,,,10 minutes waiting and still no one came to the table. Unbelievable! Worst her ever!,en
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChZDSUhNMG9nS0VJQ0FnSURlNGNqZlJnEAE,CAESYkNBRVFoZ0lhUWtOcE9FbEJVa2x1UTJkdlFWQTNNa2gzTUc0NFJsVmZYMFZvUXpJM00xRlJOemhRTVZodmIyNVNhRUZCUVVGQlFVZG5abDlCYm5jd2JqaEdWVWRCUVdsQlFR,https://www.google.com/maps/contrib/114590692415738820256?hl=en,Alkid Halili,114590692415738820256,https://lh3.googleusercontent.com/a/ACg8ocJVGJve02ZISYOGO1MFt1gFoyxJ6vQXutb9osFTMeNHacH-siE=s120-c-rp-mo-br100,8,12,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNGNqZlJnEAE!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIDe4cjfRg%7CCgwIif6ZmgYQwKKOrQM%7C?hl=en,5,1665564425,10/12/2022 08:47:05,,3656931092420418600,,,,,,,,,,,,,Into,
ChIJV-nY7EVgLxMRKNzMC3QHwDI,The Drunken Ship,0x132f6045ecd8e957:0x32c007740bccdc28,ChIJV-nY7EVgLxMRKNzMC3QHwDI,"https://www.google.com/maps/place/The+Drunken+Ship/@41.8957307,12.471513199999999,14z/data=!4m8!1m2!2m1!1sThe+Drunken+Ship!3m4!1s0x132f6045ecd8e957:0x32c007740bccdc28!8m2!3d41.8957307!4d12.471513199999999",https://search.google.com/local/reviews?placeid=ChIJV-nY7EVgLxMRKNzMC3QHwDI&authuser=0&hl=en&gl=US,,1030,3.9,ChdDSUhNMG9nS0VJQ0FnSURlZ2J6WndRRRAB,CAESZENBRVFod0lhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2gzTXpBNFRtdGZYMFZvUWtwa1EweEtjRmRtT1hkUGVWODRlbU5CUVVGQlFVZG5iamt6WkVsRFprUm1WSGN5VVZsQlEwbEI=,https://www.google.com/maps/contrib/102936483708027527856?hl=en,Lee Judson,102936483708027527856,https://lh3.googleusercontent.com/a-/ALV-UjXzOMnRRwpUWz5OSiFhV35f9xCyqRxgYcn84-pUbRanR6MtmZ2r=s120-c-rp-mo-ba4-br100,102,0,"Amazing bar in campo di fuori area of Rome, very good vibe and a good time here always. All the staff are great here but a special mention for the beautiful Julia and also Mario the D.j. we had a great time guy's.",,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlZ2J6WndRRRAB!2m1!1s0x0:0x32c007740bccdc28!3m1!1s2@1:CIHM0ogKEICAgIDegbzZwQE%7CCgwIndqWmgYQiLfxlQM%7C?hl=en,5,1665510685,10/11/2022 17:51:25,,3656931092420418600,,,,,,,,,,,,,"Amazing bar in campo di fuori area of Rome, very good vibe and a good time here always. All the staff are great here but a special mention for the beautiful Julia and also Mario the D.j. we had a great time guy's.",en
