query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,reviews,rating,review_id,review_pagination_id,author_link,author_title,author_id,author_image,author_reviews_count,author_ratings_count,review_text,review_img_urls,review_img_url,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,review_questions_Food,review_questions_Service,review_questions_Atmosphere,review_questions,review_questions_Price per person,review_questions_Recommended dishes,review_questions_Noise level,review_questions_Group size,review_questions_Wait time,review_questions_Vegetarian options,review_questions_None,review_questions_Kid-friendliness,review_questions_Wheelchair accessibility,review_questions_Parking space,review_questions_Parking options,review_questions_Parking,review_questions_Rooms,review_questions_Location,review_questions_Trip type,review_questions_Travel group,review_text_translated,review_text_language
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChZDSUhNMG9nS0VJQ0FnSURkLWZESUtBEAE,CAESYkNBRVE0Z0VhUWtOcE9FbEJVa2x1UTJkdlFWQTNNa2hKWjI5emVYWmZYMFZvUVdKMU1rbHFZakZWU2xSd2VIQklURGhCUVVGQlFVZG5abDlCYmtsbmIzTjVka2RCUVdsQlFR,https://www.google.com/maps/contrib/116659274289528306009?hl=en,Tyrionic,116659274289528306009,https://lh3.googleusercontent.com/a-/ALV-UjU00C7rF9Cr8F11xv7FzUS3hUqXhAFZIpBty-5ordFghq6OiENg=s120-c-rp-mo-br100,3,20,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURkLWZESUtBEAE!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgIDd-fDIKA%7CCgwIo_LrrgYQqMeHvQI%7C?hl=en,5,1708849443,02/25/2024 08:24:03,,-5169805286008269893,,,,,,,,,,,,,,,,,,,,,Into,
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChZDSUhNMG9nS0VJQ0FnSURkb2UybktBEAE,CAESZENBRVE0d0VhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2hKYkdSSU5IZGZYMFZvUkdsSWJrSkdkRWxaWW5wVmVWUjRlbmRCUVVGQlFVZG5iamswVFhkRFkybFdNR1pxUVZsQlEwbEI=,https://www.google.com/maps/contrib/111187875763000414231?hl=en,Suraj Patel,111187875763000414231,https://lh3.googleusercontent.com/a/ACg8ocJH17UwsfHrTv5gWBhlaM3H06IBMV43Yx19MpzhfJIpOrx-kg=s120-c-rp-mo-br100,3,0,"Very friendly fun place in Rome, full of friendly people and around 10:30 turns into a dancing bar",,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURkb2UybktBEAE!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgIDdoe2nKA%7CCgwI0PrmrgYQsNbynwE%7C?hl=en,5,1708768592,02/24/2024 09:56:32,,-5169805286008269893,,5.0,5.0,,€1–10,,,,,,,,,,,,,,,,"Very friendly fun place in Rome, full of friendly people and around 10:30 turns into a dancing bar",en
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChdDSUhNMG9nS0VJQ0FnSURkLW9qXzBBRRAB,CAESZENBRVE1QUVhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2hKY3pGQ2R6QmZYMFZvUkZwWk5qVTBXRGRFZEhOblZYSkZZVVZCUVVGQlFVZG5iamt6U0UxRFkybDZWVWhFVVZsQlEwbEI=,https://www.google.com/maps/contrib/100284982817661661330?hl=en,Leda Rosales,100284982817661661330,https://lh3.googleusercontent.com/a/ACg8ocKPMYGr7gwyZ2nLnkQt2kqpgWCErJD_rGjgNVUo_aSsW2MCdA=s120-c-rp-mo-br100,4,0,"the yellow bar Durante nuestra estadía en Roma. Pasamos y conocimos este Bar. Llamado the yellow Bar. Un lugar muy agradable, acogedor y seguro. Mario el de seguridad te hace sentir muy seguro , siempre pendiente de que todo esté en orden y muy amable con los turistas. La pasamos super feliz! Gracias","https://lh3.googleusercontent.com/geougc-cs/AIHozJJNRQ7gQueHqJsmdOJTOLKJdVQ8j6zzNUPzbrmg2G-8sEA4hkskoU9xq_ss8sKjslg0MUo6bU0kZbMJB6sv7BM1A3OTcY2IMi3jVoCdVkYYZQrXDJIkJBO-XO4OVFG--0vrPYvc, https://lh3.googleusercontent.com/geougc-cs/AIHozJLPK8VzXeIJZ8RiAlF9LsSslqY4oQnU5VrW8Nw_01wNJtFBktPYCv24vOAfII88HdErffxqffyJsZnCUMDKF4fD-yLe0cfy6SC13Lx-7M5DPTR8LUCuTVqIrjJWWt0iqgsM9YPIPQ",https://lh3.googleusercontent.com/geougc-cs/AIHozJJNRQ7gQueHqJsmdOJTOLKJdVQ8j6zzNUPzbrmg2G-8sEA4hkskoU9xq_ss8sKjslg0MUo6bU0kZbMJB6sv7BM1A3OTcY2IMi3jVoCdVkYYZQrXDJIkJBO-XO4OVFG--0vrPYvc,"AF1QipN2rtlkMQmL2q4g94iOEI7u7yJ51OhzP7lE51iH, AF1QipMohq-S5oJmBIP-NuivdCeEHQXVlZonFY1su8-I",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURkLW9qXzBBRRAB!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgIDd-oj_0AE%7CCgwIlbTfrgYQwMyR1wE%7C?hl=en,5,1708644885,02/22/2024 23:34:45,,-5169805286008269893,5.0,5.0,5.0,,€30–40,,,,,,,,,,,,,,,,"The Yellow Bar during our stay in Rome.We passed and met this bar. Called The Yellow Bar. A very pleasant, cozy and safe place.Mario the security makes you feel very safe, always pending that everything is in order and very friendly to tourists.We spent it super happy!Thank you",es
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChZDSUhNMG9nS0VJQ0FnSURkdXJILUdnEAE,CAESZENBRVE1UUVhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2hKZEVWWmVsTmZYMFZvUVdVNWNWUnZiVGcwUjJsSmNGVnNlWGRCUVVGQlFVZG5iamt6V0RoRFkya3dVbXBPU1ZsQlEwbEI=,https://www.google.com/maps/contrib/114857426898916099675?hl=en,Maritza Rivera,114857426898916099675,https://lh3.googleusercontent.com/a/ACg8ocJuZMlq11XoF2_90aScckRxBF26i_vO_L2N3nuGvJmzsUyEQw=s120-c-rp-mo-br100,6,4,"Excelente lugar!!! Buen  ambiente y música  variada , buena atención  y Mario (la seguridad)nos hizo sentir seguros .
Un lugar que definitivamente vale la pena visitar .😃",,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURkdXJILUdnEAE!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgIDdurH-Gg%7CCgwI2pTfrgYQkNSyuQM%7C?hl=en,5,1708640858,02/22/2024 22:27:38,,-5169805286008269893,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,"Excellent place !!!Good atmosphere and varied music, good attention and Mario (security) made us feel safe.
A place that is definitely worth visiting .😃",es
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChdDSUhNMG9nS0VJQ0FnSUNkeDd2SzF3RRAB,CAESZENBRVE1Z0VhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2hLUW5KTFJVZGZYMFZvUVdsRGVsTldjMTlLTTBWZlJtWmlhRUZCUVVGQlFVZG5iamt6ZG05RFkydEhjMjlSV1ZsQlEwbEI=,https://www.google.com/maps/contrib/116859478367429339265?hl=en,Stefan Bosnjakovic,116859478367429339265,https://lh3.googleusercontent.com/a-/ALV-UjWO5QqoT9JwvxTujBcRB8G_AK9J9wHHtClhFGGT8KO_4RdilqM=s120-c-rp-mo-ba6-br100,388,34,"Pretty funny bar/club! Good music, joyful crowd, good enough drinks to get you going!",,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkeDd2SzF3RRAB!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgICdx7vK1wE%7CCgwI74fKrgYQiMDHqAE%7C?hl=en,4,1708295151,02/18/2024 22:25:51,,-5169805286008269893,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,"Pretty funny bar/club! Good music, joyful crowd, good enough drinks to get you going!",en
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChdDSUhNMG9nS0VJQ0FnSUNkdTlYNzRBRRAB,CAESYkNBRVE1d0VhUWtOcE9FbEJVa2x1UTJkdlFWQTNNa2hLUTNkWk5tOWZYMFZvUkZaemRVNXFPVmwzUkhBdGFtazBObU5CUVVGQlFVZG5abDlCYmtwRGQxazJiMGRCUVdsQlFR,https://www.google.com/maps/contrib/116535484175010773783?hl=en,Ninoslav Trajkovic,116535484175010773783,https://lh3.googleusercontent.com/a/ACg8ocJGb0F3TQQGk-KfgcxJI9tIYL956GBjWu-CYsAd_-N2Zo1j=s120-c-rp-mo-br100,1,1,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkdTlYNzRBRRAB!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgICdu9X74AE%7CCgwIivrIrgYQqKOLlgI%7C?hl=en,4,1708277002,02/18/2024 17:23:22,,-5169805286008269893,,4.0,4.0,,€20–30,,,,,,,,,,,,,,,,Into,
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChdDSUhNMG9nS0VJQ0FnSUNkbHBiMXVnRRAB,CAESZENBRVE2QUVhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2hLVm5GcFozRmZYMFZvUVhkRVYxVTFhRVJmZWpNeFoyaGZOWE5CUVVGQlFVZG5iamt5TVRoRFkyeFhjVXREYjFsQlEwbEI=,https://www.google.com/maps/contrib/103585600116823203167?hl=en,Zachary Lezynski,103585600116823203167,https://lh3.googleusercontent.com/a-/ALV-UjVcx8xe6NxfcUEWqDFeBOcO_EtsBxfTvJBVt44Dj0okiag4Cy8=s120-c-rp-mo-br100,1,0,The bar was taking decent care of me until I expressed my concerns. The security Mario had a personal interest in my concerns after I expressed how I was feeling. I have never felt better about an establishment as an American on my many travels until I met Mario. This man is very special and should be treated as such. If it weren’t for him I would’ve been gone.,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkbHBiMXVnRRAB!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgICdlpb1ugE%7CCgsI2cu1rgYQ-NrmFQ%7C?hl=en,5,1707959769,02/15/2024 01:16:09,,-5169805286008269893,5.0,5.0,5.0,,€100+,,,,,,,,,,,,,,,,The bar was taking decent care of me until I expressed my concerns. The security Mario had a personal interest in my concerns after I expressed how I was feeling. I have never felt better about an establishment as an American on my many travels until I met Mario. This man is very special and should be treated as such. If it weren’t for him I would’ve been gone.,en
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChZDSUhNMG9nS0VJQ0FnSUNkcU95SUh3EAE,CAESYkNBRVE2UUVhUWtOcE9FbEJVa2x1UTJkdlFWQTNNa2hLY2tOcGNuaGZYMFZvUVhsRVl6VkVWVzk2Wkd0aFFYWlNSRVZCUVVGQlFVZG5abDlCYmtweVEybHllRWRCUVdsQlFR,https://www.google.com/maps/contrib/106032996699175980805?hl=en,Fabio Bonamici,106032996699175980805,https://lh3.googleusercontent.com/a-/ALV-UjUfNlMD5mxqFn7lLf17VYa_-kmT1ZdZkcuaAwmPk4qVgfvN3WVr=s120-c-rp-mo-ba4-br100,85,578,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNkcU95SUh3EAE!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgICdqOyIHw%7CCgwIg9qfrgYQqPWlowE%7C?hl=en,5,1707601155,02/10/2024 21:39:15,,-5169805286008269893,,,,,,,,,,,,,,,,,,,,,Into,
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChZDSUhNMG9nS0VJQ0FnSUNkd08yVFlBEAE,CAESZENBRVE2Z0VhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2hLZVdzdFVIVmZYMFZvUkUxTmJISjVXVFpQYjNkNVdXcFBYMWxCUVVGQlFVZG5iamt6UjJkRFkyNUxWRFF0TkZsQlEwbEI=,https://www.google.com/maps/contrib/110267272377267785310?hl=en,Andrea Gómez,110267272377267785310,https://lh3.googleusercontent.com/a/ACg8ocLA_Wmigl8uxh-UvTcHpD-Kb-Y4byAmp6ZI__Ucq0jGhSEoEMYk=s120-c-rp-mo-ba5-br100,153,111,Si no eres de allí te timan. A mi amigo español le cobraban las copas a 7.5 y a mi amiga italiana a 6. Aun así muy buen ambiente casi Erasmus podría decir y los italianos muy simpáticos y abiertos más que en otros lados.,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNkd08yVFlBEAE!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgICdwO2TYA%7CCgsIgf6XrgYQiPn8Ew%7C?hl=en,4,1707474689,02/09/2024 10:31:29,,-5169805286008269893,,5.0,4.0,,€1–10,,,,,,,,,,,,,,,,"If you are not from there, they scam you.My Spanish friend was charged to 7.5 and my Italian friend at 6. Even so, very good atmosphere I could say and the very nice and open Italians more than on other sides.",es
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChdDSUhNMG9nS0VJQ0FnSUR0MTlhbmh3RRAB,CAESZENBRVE2d0VhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2hLTkdKSWJVdGZYMFZvUkZKMFRqZERlazFmYUdsNE5qVnRiVEJCUVVGQlFVZG5iamt6UlRSRFkyNW9jMlZaYjFsQlEwbEI=,https://www.google.com/maps/contrib/108955111855184096622?hl=en,Elisabetta Marano,108955111855184096622,https://lh3.googleusercontent.com/a/ACg8ocLKxfM3aQRyroR6vXuYgH6jZom1KYnD7C07h_zoNTHT-jjJnA=s120-c-rp-mo-br100,1,0,Ieri sera Martedi 6 sono stata con un mio amico intorno alle 23.30 e un addetto alla sicuerezza calvo con la barba e occhiali e stato molto scortese nei nostri confronti spero che prenderete in considerazione questa recensione il nostro scopo era solo di beverci un drink ma poi abbiamo ricevuto la scortesia del operatore della sicurezza abbiamo deciso di andarcene.,,,,"Ciao Elisabetta, ci scusiamo per il comportamento poco rispettoso dell'addetto alla sicurezza, lo segnaleremo al manager affinché non si ripeta. Grazie e buona giornata",1707392564.0,02/08/2024 11:42:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR0MTlhbmh3RRAB!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgIDt19anhwE%7CCgwI4P-RrgYQ8L-UpgM%7C?hl=en,1,1707376608,02/08/2024 07:16:48,,-5169805286008269893,,1.0,1.0,,,,,,,,,,,,,,,,,,Last night Tuesday 6 I was with a friend of mine around 11.30pm and an employee of the bald Sicuerezza with the beard and glasses and State very rude towards us I hope you will consider this review our aim was only to drink a drink but then we received the escort of the security operator we decided to leave.,it
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChdDSUhNMG9nS0VJQ0FnSUR0eC1yTWpRRRAB,CAESYkNBRVE3QUVhUWtOcE9FbEJVa2x1UTJkdlFWQTNNa2hLT0UxSFlVUmZYMFZvUXpodmRGUkVURFEyVDJsQmVVTkJlV05CUVVGQlFVZG5abDlCYmtvNFRVZGhSRWRCUVdsQlFR,https://www.google.com/maps/contrib/106757128537733509077?hl=en,Kuba dziąbkowski,106757128537733509077,https://lh3.googleusercontent.com/a-/ALV-UjVTs3orDfq11FtxzbfATv2UA9a28Cf7RN-FyjMg-jF6_7T09bI=s120-c-rp-mo-ba2-br100,11,48,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR0eC1yTWpRRRAB!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgIDtx-rMjQE%7CCgsInZKOrgYQyPWDGQ%7C?hl=en,5,1707313437,02/07/2024 13:43:57,,-5169805286008269893,5.0,5.0,5.0,,€10–20,,,,,,,,,,,,,,,,Into,
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChdDSUhNMG9nS0VJQ0FnSUR0eGRld21BRRAB,CAESZENBRVE3UUVhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2hMUlY5ZmRIaGZYMFZvUVd0b2JWOVpVVVJFT0VWU1JXOHhVRTFCUVVGQlFVZG5iamt5T0hkRFkyOVVYeTB6UlZsQlEwbEI=,https://www.google.com/maps/contrib/103639152106433595129?hl=en,pilar aguilar vazquez,103639152106433595129,https://lh3.googleusercontent.com/a/ACg8ocLCEwrF3WJ0eRRMZ1KiWp_5p1revsGQ9eSd4nKvhYL_T77SWGsZ=s120-c-rp-mo-ba3-br100,72,13,El ambiente si eres teenager seguro te gusta aunque la música estaba altísima y te sirven en vasos de plástico x la noche! Un bar más lleno de guiris q se alojan en la zona a nivel ambiente pero tb muy diversos e intercultural de hecho está enfrente de un hostel,,,,"Ciao! Grazie per la tua review. In realtà il nostro bar è per tutti sia più grandi che più giovani .. ma sicuramente è più adatto ai giovani :) ! Siamo un bar plastic free e i nostri bicchieri sono in policarbonato che è la scelta più sostenibile perché, essendo dedicato ai giovani, ci teniamo molto al pianeta ❤️",1707166443.0,02/05/2024 20:54:03,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR0eGRld21BRRAB!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgIDtxdewmAE%7CCgsIr4-FrgYQkNm-dQ%7C?hl=en,3,1707165615,02/05/2024 20:40:15,,-5169805286008269893,,4.0,3.0,,€1–10,,,,,,,,,,,,,,,,The atmosphere if you are a teenager you will like although the music was very high and serve you in plastic vessels x the night!A more full of guiris that are housed in the area at the environment but very diverse and intercultural TB in fact is in front of a hostel,es
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChZDSUhNMG9nS0VJQ0FnSUQ2aXFLaGNnEAE,CAESZENBRVE3Z0VhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2hMU2tGUlFrcGZYMFZvUWpRMlNVOXJWMjlGTW14d2NFNVhNRGhCUVVGQlFVZG5iamszYjJORFkyOXJRa0ZGYTFsQlEwbEI=,https://www.google.com/maps/contrib/117806084600162325812?hl=en,Maximilian Blank,117806084600162325812,https://lh3.googleusercontent.com/a/ACg8ocIbv7F5E4GcPmDsOimcrOPbnWsE_d1VGDThsChOLqrZAjgL0Q=s120-c-rp-mo-br100,22,26,Bar keeper told me to pi*s on the street and to not use the toilet,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ2aXFLaGNnEAE!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgID6iqKhcg%7CCgwIx4KBrgYQwOSloQI%7C?hl=en,1,1707098439,02/05/2024 02:00:39,,-5169805286008269893,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,Bar keeper told me to pi*s on the street and to not use the toilet,en
ChIJrc1WY6BhLxMRu1OKsXspQbg,Yellow Bar,0x132f61a06356cdad:0xb841297bb18a53bb,ChIJrc1WY6BhLxMRu1OKsXspQbg,"https://www.google.com/maps/place/Yellow+Bar/@41.904907,12.5045377,14z/data=!4m8!1m2!2m1!1sYellow+Bar!3m4!1s0x132f61a06356cdad:0xb841297bb18a53bb!8m2!3d41.904907!4d12.5045377",https://search.google.com/local/reviews?placeid=ChIJrc1WY6BhLxMRu1OKsXspQbg&authuser=0&hl=en&gl=US,,3097,4.2,ChZDSUhNMG9nS0VJQ0FnSUR0cHNtYWZREAE,CAESZENBRVE3d0VhUkVOcVJVbEJVa2x3UTJkdlFWQTNNa2hMVFMwNGVWZGZYMFZvUWxWeGRIcENkVlZTY25OMVYxaGlZVkZCUVVGQlFVZG5iamt6YTNORFkyOTZOM3BLV1ZsQlEwbEI=,https://www.google.com/maps/contrib/106359979252617498603?hl=en,Christian Scheffel,106359979252617498603,https://lh3.googleusercontent.com/a/ACg8ocKznpBpCf3Kb6rqC0eF8-MszZq1hidHszWF9qjPz3tAaXjfGR9u=s120-c-rp-mo-ba6-br100,547,24,"Had a boring, stale chocolate cornetto and an excellent cappuccino. Has all the atmosphere of a youth hostel cafeteria.",,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0cHNtYWZREAE!2m1!1s0x0:0xb841297bb18a53bb!3m1!1s2@1:CIHM0ogKEICAgIDtpsmafQ%7CCgwI9_j8rQYQ-PayuQI%7C?hl=en,4,1707031671,02/04/2024 07:27:51,,-5169805286008269893,4.0,5.0,3.0,,€1–10,,,,,,,,,,,,,,,,"Had a boring, stale chocolate cornetto and an excellent cappuccino. Has all the atmosphere of a youth hostel cafeteria.",en
